10.2196/12345	 DOI
10.1002/joc.4885	 DOI
10.5194/tc-2019-122-rc1	 DOI
10.1016/j.crm.2015.12.002	 DOI
10.1038/nclimate2306	 DOI
10.1175/2007jamc1490.1	 DOI
10.5772/54725	 DOI
10.1111/jocn.12614	 DOI
10.4324/9780203887103.ch3	 DOI
10.4135/9781412963893.n708	 DOI
10.2166/wcc.2019.262	 DOI
10.3402/gha.v2i0.1966	 DOI
10.1145/2468356.2468754	 DOI
10.1111/j.1477-9552.1977.tb00849.x	 DOI
10.34157/9783648109175-221	 DOI
10.1177/1053451216644825	 DOI
10.3130/aija.64.197_2	 DOI
10.14311/app.2014.01.0127	 DOI
10.1145/3292147.3292186	 DOI
10.1145/1807406.1807421	 DOI
10.1108/jmpams.1998.15504aaa.001	 DOI
10.5626/ktcp.2018.24.5.227	 DOI
10.4018/978-1-5225-7208-4.ch014	 DOI
10.1080/15459624.2014.992523	 DOI
10.1071/spv29n1_ed	 DOI
10.7324/japs.2012.2420	 DOI
10.1016/j.amepre.2010.11.014	 DOI
10.7324/japs.2015.501027	 DOI
10.18782/2320-7051.2448	 DOI
10.1016/s0197-4580(04)80818-2	 DOI
10.1145/1518691.1518699	 DOI
10.7324/japs.2016.60517	 DOI
10.1145/570440.570486	 DOI
10.4314/jab.v80i1.3	 DOI
10.1155/2015/808204	 DOI
10.4202/app.2011.0107	 DOI
10.2196/12920	 DOI
10.22237/jmasm/1162355580	 DOI
10.18782/2320-7051.2228	 DOI
10.5465/ambpp.2018.13581abstract	 DOI
10.1177/009207037400200116	 DOI
10.1007/s12280-007-9015-4	 DOI
10.1127/fal/2018/1151	 DOI
10.3139/9783446433144.008	 DOI
10.1007/s00442-014-3123-3	 DOI
10.7554/elife.24910.004	 DOI
10.1017/9781108598927.005	 DOI
10.4337/9781785368936.00005	 DOI
10.2186/jjps.39.388	 DOI
10.1097/xeb.0000000000000045	 DOI
10.5194/nhess-2018-392-rc2	 DOI
10.1111/j.1365-2141.1984.tb06103.x	 DOI
10.2307/800023	 DOI
10.1177/0143831x12475243	 DOI
10.7748/ns2013.02.27.26.12.p10624	 DOI
10.1002/(sici)1099-1077(199609)11:5<353::aid-hup676>3.3.co;2-a	 DOI
10.1007/978-1-4757-4899-4_6	 DOI
10.1109/trustcom/bigdatase.2018.00199	 DOI
10.7738/jah.2012.21.5.057	 DOI
10.1057/9781137015228_11	 DOI
10.4324/9780203984123	 DOI
10.5565/rev/educar.140	 DOI
10.1093/ajcn/35.4.776a	 DOI
10.1016/0167-1987(92)90109-o	 DOI
10.3389/fnbeh.2015.00080	 DOI
10.1109/icip.2010.5654271	 DOI
10.29322/ijsrp.8.9.2018.p8132	 DOI
10.1007/978-3-030-25052-2_2	 DOI
10.1016/0040-1625(93)90073-g	 DOI
10.1080/01495930902799723	 DOI
10.2307/635298	 DOI
10.1063/1.5095353	 DOI
10.1016/j.spl.2017.09.007	 DOI
10.1080/03670244.1992.9991250	 DOI
10.31646/wa.130	 DOI
10.1080/13658816.2013.780608	 DOI
10.1177/107769908105800209	 DOI
10.1177/1059601117749906	 DOI
10.1007/s00345-018-2410-8	 DOI
10.18130/v3ts5k	 DOI
10.1787/5k4695890xd6-en	 DOI
10.2320/jinstmet1952.31.4_406	 DOI
10.1515/9783034608978.29	 DOI
10.1038/ni0707-780a	 DOI
10.1103/physreva.81.062130	 DOI
10.1080/00380768.2012.655675	 DOI
10.1007/978-1-349-24714-1_6	 DOI
10.1017/s0376892900010547	 DOI
10.1097/anc.0000000000000492	 DOI
10.1177/229255031502300404	 DOI
10.1080/13530194.2012.726492	 DOI
10.1006/jaer.1998.0303	 DOI
10.1109/ectc.2005.1441378	 DOI
10.1016/s0840-4704(10)60228-1	 DOI
10.2495/eco110221	 DOI
10.1103/physreva.48.1526	 DOI
10.1046/j.1365-2923.1998.00260.x	 DOI
10.1016/s0959-3780(02)00013-4	 DOI
10.1057/9780230277960_6	 DOI
10.1177/0963662516641844	 DOI
10.1016/s0921-8181(96)90001-6	 DOI
10.3133/fs20073040	 DOI
10.1016/j.fishres.2012.06.009	 DOI
10.1093/oxfordjournals.afraf.a007715	 DOI
10.1016/j.catena.2016.09.017	 DOI
10.1006/jema.2001.0466	 DOI
10.3758/bf03208779	 DOI
10.1007/978-3-030-01645-6_7	 DOI
10.1002/joc.4630	 DOI
10.4324/9781351280006-16	 DOI
10.18848/1447-9524/cgp/v10i10/50044	 DOI
10.1007/978-3-319-62301-6_7	 DOI
10.1038/srep11343	 DOI
10.1007/bf00154169	 DOI
10.1109/rsete.2012.6260612	 DOI
10.1080/05679328108448607	 DOI
10.1108/09565690410566774	 DOI
10.1039/tf9696502879	 DOI
10.4018/jissc.2011010102	 DOI
10.1007/bf00645319	 DOI
10.1093/ahr/118.1.290	 DOI
10.1080/17535060802169971	 DOI
10.1111/grow.12190	 DOI
10.1017/s0268416005005539	 DOI
10.1080/09644010802682569	 DOI
10.7816/ulakbilge-06-23-06	 DOI
10.1787/5kmbhk4gh1ns-en	 DOI
10.4314/ejossah.v14i2.5	 DOI
10.5100/jje.32.supplement_158	 DOI
10.4135/9781446247501.n3635	 DOI
10.1017/s0266466604203061	 DOI
10.1097/nan.0000000000000213	 DOI
10.1080/10168739500000013	 DOI
10.3403/30045363	 DOI
10.1111/gcb.12463	 DOI
10.4324/9780429463365-6	 DOI
10.1121/1.1912139	 DOI
10.1207/s15427625tcq1202_7	 DOI
10.1016/s0921-8181(01)00060-1	 DOI
10.1249/01.mss.0000560793.46849.74	 DOI
10.4324/9781315143934-3	 DOI
10.1271/nogeikagaku1924.23.528	 DOI
10.2307/j.ctt1bmzp38.1	 DOI
10.1017/9781108264983.017	 DOI
10.1142/9789813208414_0025	 DOI
10.1177/004908570803800405	 DOI
10.1121/1.4809298	 DOI
10.4314/njbas.v25i2.13	 DOI
10.4271/air4013	 DOI
10.22237/jmasm/1478003820	 DOI
10.15379/2408-977x.2017.04.02.01	 DOI
10.4314/jab.v70i1.98808	 DOI
10.2514/6.2009-99	 DOI
10.22159/ijap.2019v11i4.32715	 DOI
10.5980/jpnjurol.100.167_2	 DOI
10.1055/s-0030-1267416	 DOI
10.7324/japs.2016.600110	 DOI
10.1002/0470846453.ch43	 DOI
10.1089/tmj.2011.0086	 DOI
10.1111/j.1502-3885.2008.00038.x	 DOI
10.18782/2320-7051.7254	 DOI
10.5962/bhl.title.126347	 DOI
10.3139/9783446435414.002	 DOI
10.18782/2320-7051.2439	 DOI
10.1016/j.chb.2019.04.023	 DOI
10.1002/jab.770030207	 DOI
10.1016/j.ijnonlinmec.2011.12.006	 DOI
10.1373/jalm.2016.021725	 DOI
10.1016/s1000-9361(08)60055-2	 DOI
10.1007/s12567-018-0200-1	 DOI
10.1086/508812	 DOI
10.2514/3.26429	 DOI
10.1038/s41550-019-0938-1	 DOI
10.2514/1.15404	 DOI
10.1002/rnc.684	 DOI
10.2514/6.2002-5766	 DOI
10.1145/3078971.3080544	 DOI
10.2514/1.a32402	 DOI
10.2514/3.29098	 DOI
10.1016/j.actaastro.2015.02.023	 DOI
10.2514/2.3957	 DOI
10.2514/1.42143	 DOI
10.2514/3.25512	 DOI
10.1016/s1004-4132(08)60186-3	 DOI
10.2514/6.2010-8445	 DOI
10.1007/978-94-015-8790-7_23	 DOI
10.1177/0959651812455896	 DOI
10.2514/1.a33135	 DOI
10.22237/jmasm/1478003700	 DOI
10.1016/0029-554x(78)90414-7	 DOI
10.2514/1.a32970	 DOI
10.1037/e577412012-018	 DOI
10.1029/ja085ia10p05157	 DOI
10.1117/12.659727	 DOI
10.1007/s11071-018-4619-x	 DOI
10.1007/978-3-642-27833-4_1387-4	 DOI
10.2514/5.9781600861796.0373.0407	 DOI
10.2514/3.57285	 DOI
10.1139/tcsme-1984-0002	 DOI
10.2514/1.g001843	 DOI
10.1007/978-3-319-15982-9_46	 DOI
10.1109/mwent.2018.8337174	 DOI
10.1049/cp.2010.0074	 DOI
10.1063/1.166422	 DOI
10.2514/3.23452	 DOI
10.2514/1.a34289	 DOI
10.1016/j.actaastro.2016.05.036	 DOI
10.1007/978-3-7091-2908-1_14	 DOI
10.2514/1.51560	 DOI
10.1787/itcs-v2018-6-table379-en	 DOI
10.1007/978-3-662-44687-4_50	 DOI
10.1109/acc.1998.703535	 DOI
10.1109/icecs.1999.814554	 DOI
10.2514/3.62087	 DOI
10.1109/ursigass.2014.6929904	 DOI
10.1007/978-3-642-40814-4_48	 DOI
10.2514/3.29230	 DOI
10.2514/1.13137	 DOI
10.2514/1.52760	 DOI
10.1016/j.pss.2006.04.006	 DOI
10.1016/j.ast.2007.02.006	 DOI
10.4271/961583	 DOI
10.2514/3.61781	 DOI
10.2514/3.29596	 DOI
10.1109/cca.2003.1223522	 DOI
10.2514/3.28507	 DOI
10.1016/j.actaastro.2018.10.016	 DOI
10.2514/3.61779	 DOI
10.2514/6.2012-4583	 DOI
10.2514/3.59542	 DOI
10.2514/1.a33535	 DOI
10.1016/b0-12-227410-5/00899-1	 DOI
10.1109/aero.2006.1655857	 DOI
10.12677/ijm.2017.62010	 DOI
10.2514/3.11516	 DOI
10.2514/1.7474	 DOI
10.2514/3.28643	 DOI
10.31274/rtd-180813-94	 DOI
10.1038/news030224-7	 DOI
10.2514/1.60039	 DOI
10.2514/6.2007-5202	 DOI
10.2514/1.50813	 DOI
10.2514/1.39992	 DOI
10.1055/s-0035-1558020	 DOI
10.1017/9781108525404.009	 DOI
10.2514/6.1974-1261	 DOI
10.21236/ada053618	 DOI
10.9790/7388-04122227	 DOI
10.2514/6.2005-6087	 DOI
10.2514/2.3680	 DOI
10.26732/2225-9449-2017-4-175-183	 DOI
10.1109/tasc.2013.2243791	 DOI
10.1109/cdc.1999.830922	 DOI
10.2514/6.1970-1144	 DOI
10.2514/3.29038	 DOI
10.2514/1.30866	 DOI
10.2514/3.29573	 DOI
10.2514/3.59459	 DOI
10.1117/12.325643	 DOI
10.2514/2.3676	 DOI
10.1007/978-3-642-30080-6_2	 DOI
10.1007/s11071-016-2624-5	 DOI
10.2514/3.48747	 DOI
10.2514/6.1970-1077	 DOI
10.2514/3.26296	 DOI
10.1016/b978-0-12-535123-2.50005-4	 DOI
10.1016/0094-5765(94)00248-k	 DOI
10.2514/3.61820	 DOI
10.2514/3.56941	 DOI
10.1109/infocom.2017.8057232	 DOI
10.2514/6.2016-0476	 DOI
10.2514/6.1996-3897	 DOI
10.1007/978-3-319-77525-8_100186	 DOI
10.34157/9783648102534-321	 DOI
10.1080/13569325.2017.1343185	 DOI
10.18852/bdak.2017.15.2.69	 DOI
10.4103/0975-1483.63170	 DOI
10.4314/bajopas.v10i1.30s	 DOI
10.7202/305370ar	 DOI
10.4314/bajopas.v11i1.42s	 DOI
10.1007/978-3-322-99300-7_7	 DOI
10.1109/tencon.2016.7847998	 DOI
10.1093/eurpub/ckv172.063	 DOI
10.18782/2320-7051.5146	 DOI
10.1108/ijrdm-06-2016-0103	 DOI
10.1007/s00464-017-5920-3	 DOI
10.5980/jpnjurol.100.149_1	 DOI
10.1145/2808117.2808124	 DOI
10.4314/bajopas.v2i1.58449	 DOI
10.22159/ijap.2019.v11s5.t0050	 DOI
10.1080/15228835.2015.1108260	 DOI
10.7324/japs.2013.30211	 DOI
10.31525/ct1-nct03862105	 DOI
10.1080/21645515.2016.1152434	 DOI
10.2307/1250890	 DOI
10.14713/njs.v3i2.97	 DOI
10.1016/0022-2828(83)91016-7	 DOI
10.1145/3323771.3323816	 DOI
10.1007/978-1-4302-3937-6_7	 DOI
10.3389/fpubh.2019.00078	 DOI
10.1109/percom.2019.8767416	 DOI
10.1016/s0169-5002(03)92310-5	 DOI
10.4251/wjgo.v11.i6.459	 DOI
10.1016/j.ejmech.2006.12.014	 DOI
10.1177/030089160108700305	 DOI
10.5867/medwave.2003.09.1310	 DOI
10.1093/annonc/mdx262.015	 DOI
10.1007/bf02022888	 DOI
10.7287/peerj.5433v0.1/reviews/2	 DOI
10.1007/s00280-001-0391-5	 DOI
10.17116/patol201779422-28	 DOI
10.1007/bf00686664	 DOI
10.1158/0008-5472.sabcs11-pd06-10	 DOI
10.1016/s1533-0028(11)70426-1	 DOI
10.1016/j.mednuc.2007.11.003	 DOI
10.1002/1097-0142(19931101)72:9<2621::aid-cncr2820720917>3.0.co;2-e	 DOI
10.1038/cgt.2010.18	 DOI
10.1016/j.ejso.2004.11.014	 DOI
10.4103/0019-509x.39379	 DOI
10.21236/ada516613	 DOI
10.18027/2224-5057-2018-8-3-5-12	 DOI
10.1016/0883-2897(88)90105-5	 DOI
10.1002/pon.4469	 DOI
10.1038/bjc.1995.13	 DOI
10.1001/jama.1974.03230330049021	 DOI
10.1288/00005537-191309000-00012	 DOI
10.5227/skincancer.17.141	 DOI
10.17352/2455-8591.000017	 DOI
10.1016/0959-8049(93)91662-5	 DOI
10.3919/jjsa.75.2171	 DOI
10.1186/s13058-015-0573-4	 DOI
10.1200/jco.1988.6.6.963	 DOI
10.1007/3-540-30683-8_816	 DOI
10.1017/cbo9780511545863.020	 DOI
10.4103/2228-7477.114384	 DOI
10.1002/cncr.24020	 DOI
10.21037/jtd.2019.06.29	 DOI
10.1038/bjc.1965.80	 DOI
10.1093/annonc/mdv472.136	 DOI
10.1016/j.anrea.2015.07.303	 DOI
10.32474/rrhoaj.2018.02.000137	 DOI
10.1111/j.1464-410x.2011.10651.x	 DOI
10.1016/j.ijsu.2016.08.002	 DOI
10.3919/ringe1963.53.3012	 DOI
10.1002/ijc.24433	 DOI
10.11606/d.17.2006.tde-19122006-145040	 DOI
10.18632/oncotarget.6147	 DOI
10.1002/ijc.2910510302	 DOI
10.1158/1538-7755.disp15-c15	 DOI
10.1007/978-3-540-47648-1_3133	 DOI
10.1016/j.urolonc.2014.12.012	 DOI
10.1211/pj.2014.11135523	 DOI
10.1002/pros.23441	 DOI
10.1016/s1361-259x(03)00124-7	 DOI
10.1016/s1569-9056(06)60142-5	 DOI
10.2174/1381612823666170526101408	 DOI
10.4321/s0212-71992007001100006	 DOI
10.4238/gmr.15017055	 DOI
10.7314/apjcp.2012.13.3.785	 DOI
10.1002/ajhb.23109	 DOI
10.3816/cbc.2009.n.038	 DOI
10.1007/978-94-009-4243-1_9	 DOI
10.1097/00001648-200309001-00124	 DOI
10.1016/j.ygyno.2019.03.104	 DOI
10.1016/j.jamcollsurg.2015.08.009	 DOI
10.1093/jnci/90.10.733	 DOI
10.1001/archsurg.1929.01140140132007	 DOI
10.1016/j.canlet.2018.09.025	 DOI
10.1016/j.yexcr.2017.04.006	 DOI
10.1016/0277-5379(91)91591-6	 DOI
10.1080/10520295.2018.1497201	 DOI
10.1201/9781351105040-40	 DOI
10.1016/j.ijrobp.2017.01.153	 DOI
10.1177/1758834017742576	 DOI
10.1007/978-3-642-16483-5_2446	 DOI
10.3109/01443619609028388	 DOI
10.1016/j.ijrobp.2016.06.1799	 DOI
10.26438/ijcse/v7i4.10291035	 DOI
10.1186/1471-2407-14-184	 DOI
10.1097/01.nme.0000451612.77793.f9	 DOI
10.3892/ijo.8.5.997	 DOI
10.1007/bf00390973	 DOI
10.1016/s1359-6349(07)70653-5	 DOI
10.3892/or.2015.3898	 DOI
10.1007/s12015-008-9012-6	 DOI
10.1016/j.lungcan.2011.10.012	 DOI
10.1200/jco.2011.29.15_suppl.e11027	 DOI
10.1016/s0167-8140(12)71415-9	 DOI
10.1016/j.radonc.2019.05.015	 DOI
10.1002/1097-0142(19860115)57:2<333::aid-cncr2820570224>3.0.co;2-u	 DOI
10.1016/j.euo.2018.08.022	 DOI
10.1097/sla.0000000000002829	 DOI
10.1016/j.ijrobp.2013.06.038	 DOI
10.1002/ijc.30291	 DOI
10.1016/j.neo.2018.03.003	 DOI
10.1016/s1470-2045(13)70273-0	 DOI
10.5892/ruvrd.v10i1.2471	 DOI
10.1002/1097-0142(19890601)63:11<2093::aid-cncr2820631104>3.0.co;2-n	 DOI
10.1111/j.1365-2354.2010.01230.x	 DOI
10.1016/s0959-8049(97)84990-8	 DOI
10.1002/cncy.21487	 DOI
10.2172/10152990	 DOI
10.1016/b978-0-12-394849-6.00005-6	 DOI
10.14400/jdc.2016.14.5.473	 DOI
10.1524/zkri.1992.198.14.148	 DOI
10.2151/jmsj1923.27.6_169	 DOI
10.1140/epjc/s10052-014-3232-5	 DOI
10.1007/978-1-4757-0522-5_13	 DOI
10.1007/978-1-935704-05-8_12	 DOI
10.1007/springerreference_225762	 DOI
10.1080/00405008408658464	 DOI
10.21046/2070-7401-2018-15-2-277-281	 DOI
10.1143/jjap.34.674	 DOI
10.1103/physrevlett.94.152002	 DOI
10.14257/ijmue.2015.10.12.37	 DOI
10.1175/2009jtecha1284.1	 DOI
10.3189/1994aog20-1-341-346	 DOI
10.1103/physreva.80.042516	 DOI
10.1007/978-1-4419-1698-3_101511	 DOI
10.4106/jsse.19.4_63	 DOI
10.2166/nh.2001.0012	 DOI
10.1109/igarss.1995.524020	 DOI
10.1136/bmj.s4-1.45.934	 DOI
10.1093/pm/pnw225	 DOI
10.1002/hyp.7328	 DOI
10.1007/s00024-011-0349-4	 DOI
10.1086/528640	 DOI
10.7748/ns.27.11.5.s2	 DOI
10.1001/jama.1996.03530380030026	 DOI
10.2307/2436731	 DOI
10.1201/9781315155487-13	 DOI
10.2204/iodp.proc.345.111.2014	 DOI
10.1093/icb/45.1.166	 DOI
10.1109/cctes.2018.8674121	 DOI
10.2478/v10236-012-0001-6	 DOI
10.2307/3853134	 DOI
10.5194/tc-2017-118-ac2	 DOI
10.3189/172756405781812808	 DOI
10.3189/s0022143000006419	 DOI
10.1029/jd094id12p14831	 DOI
10.1002/ijc.1313	 DOI
10.5194/tc-2016-146-ac2	 DOI
10.1029/wr012i001p00022	 DOI
10.1071/rj11052	 DOI
10.5194/gmd-2017-71-ac3	 DOI
10.1016/s0737-0806(97)80246-8	 DOI
10.3386/w16497	 DOI
10.2307/3799486	 DOI
10.1007/bf02828444	 DOI
10.1007/bf02859166	 DOI
10.1123/ijsb.7.2.138	 DOI
10.1021/ic50168a004	 DOI
10.1007/978-1-4419-1698-3_101517	 DOI
10.1088/1757-899x/317/1/012018	 DOI
10.1016/s1464-1917(01)95016-0	 DOI
10.1109/t-ed.1966.15787	 DOI
10.1038/460154b	 DOI
10.1289/ehp.106-1533007	 DOI
10.1016/j.envsoft.2007.01.001	 DOI
10.1051/e3sconf/20130123006	 DOI
10.1139/cjfas-54-2-496	 DOI
10.1111/j.1439-0434.2005.00937.x	 DOI
10.2151/jmsj1965.62.2_323	 DOI
10.5331/seppyo.64.641	 DOI
10.7554/elife.14093.018	 DOI
10.1029/2003wr002973	 DOI
10.1109/icvris.2018.00106	 DOI
10.1016/1352-2310(94)90404-9	 DOI
10.1029/2017wr021324	 DOI
10.3189/172756401781818608	 DOI
10.1002/9781444367072.wbiee315	 DOI
10.5331/seppyo.3.10_415a	 DOI
10.2307/633455	 DOI
10.1115/power2010-27264	 DOI
10.1111/geoa.12139	 DOI
10.1175/1520-0477-25.8.334	 DOI
10.1109/igarss.2011.6049819	 DOI
10.1111/j.1365-4362.1991.tb02620.x	 DOI
10.1109/isidf.2011.6024269	 DOI
10.5331/seppyo.44.101	 DOI
10.1109/mper.1998.663288	 DOI
10.1111/j.1558-5646.1997.tb01471.x	 DOI
10.1140/epjc/s10052-013-2305-1	 DOI
10.3133/i781i	 DOI
10.1007/s11629-017-4564-z	 DOI
10.2307/2419402	 DOI
10.1007/978-90-481-2642-2_95	 DOI
10.5194/hessd-9-13693-2012	 DOI
10.1093/icesjms/fsu240	 DOI
10.1016/j.physletb.2011.03.012	 DOI
10.3189/s0022143000013277	 DOI
10.1515/ract-2019-3129	 DOI
10.1093/toxsci/kfu187	 DOI
10.1002/j.1556-6676.1990.tb01435.x	 DOI
10.1201/b14063-23	 DOI
10.1215/15366936-3.1.209	 DOI
10.1553/ess-01s1	 DOI
10.7763/ijmmm.2016.v4.256	 DOI
10.1117/12.945784	 DOI
10.1002/2017gl076318	 DOI
10.1016/j.rse.2009.07.019	 DOI
10.1175/2009mwr3202.1	 DOI
10.5408/1089-9995-56.2.160	 DOI
10.1175/1520-0493(1897)25[440:aeiova]2.0.co;2	 DOI
10.1175/1520-0493(1902)30[c8:cvwimi]2.0.co;2	 DOI
10.1002/wea.675	 DOI
10.2208/proge.15.255	 DOI
10.3369/tethys.2011.8.08	 DOI
10.1175/1520-0493(1911)398<c1:cihosp>2.0.co;2	 DOI
10.1175/1520-0493(1924)52<235:raf>2.0.co;2	 DOI
10.1175/1520-0493(1983)111<0181:tsfibp>2.0.co;2	 DOI
10.1175/mwr-d-12-00335.1	 DOI
10.1175/1520-0493(1920)482<c7:cviaia>2.0.co;2	 DOI
10.1061/(asce)1084-0680(2009)14:1(29)	 DOI
10.1002/j.1477-8696.1964.tb02510.x	 DOI
10.1002/wea.718	 DOI
10.1175/mwr-d-15-0452.1	 DOI
10.1175/1520-0493(1913)41<655:ccs>2.0.co;2	 DOI
10.1175/1520-0493(1906)34<531:faw>2.0.co;2	 DOI
10.1029/2019sw002202	 DOI
10.1093/english/16.94.154-a	 DOI
10.1175/1520-0493(1911)39<1831:dntlr>2.0.co;2	 DOI
10.1002/j.1477-8696.1988.tb03916.x	 DOI
10.1175/1520-0493(1927)555<c5:cvpocs>2.0.co;2	 DOI
10.1175/1520-0493(1880)84[10b:w]2.0.co;2	 DOI
10.1002/joc.4865	 DOI
10.1175/1520-0493(1916)44<200:acbtro>2.0.co;2	 DOI
10.2514/6.2002-4930	 DOI
10.1175/1520-0493(1965)093<0605:sptcot>2.3.co;2	 DOI
10.1117/12.2026505	 DOI
10.18832/kp1963027	 DOI
10.1175/2011mwr3593.1	 DOI
10.1007/978-90-481-3335-2_15	 DOI
10.1175/1520-0493(1986)114<1466:pommhu>2.0.co;2	 DOI
10.1175/1520-0493(1946)74<20:cvfclo>2.0.co;2	 DOI
10.1109/itsc.2012.6338838	 DOI
10.1029/tr026i003p00359	 DOI
10.1175/1520-0493(1920)48<41d:jbmbmm>2.0.co;2	 DOI
10.1175/1520-0493(1976)104<0015:saseot>2.0.co;2	 DOI
10.1175/1520-0493(1934)62<431:slsn>2.0.co;2	 DOI
10.1007/978-3-319-59081-3_37	 DOI
10.2307/44279868	 DOI
10.1002/j.1477-8696.2001.tb06574.x	 DOI
10.1080/09709274.2009.11906164	 DOI
10.1175/1520-0493(1888)16[34:peiiah]2.0.co;2	 DOI
10.1175/1520-0493(1897)25[445d:rtsaro]2.0.co;2	 DOI
10.1002/j.1477-8696.1985.tb07494.x	 DOI
10.1002/wea.2886	 DOI
10.3837/tiis.2016.08.027	 DOI
10.1175/1520-0477-16.6-7.165	 DOI
10.1175/1520-0477(1997)078<1411:awrsie>2.0.co;2	 DOI
10.7551/mitpress/7716.003.0002	 DOI
10.1111/1477-9552.12167	 DOI
10.1093/epirev/mxi006	 DOI
10.2307/j.ctv346tjr.6	 DOI
10.5194/nhess-2017-326-rc1	 DOI
10.1256/wea.293.01	 DOI
10.1175/1520-0493(1907)35<511a:amopr>2.0.co;2	 DOI
10.1175/1520-0493(1995)123<0315:awitlo>2.0.co;2	 DOI
10.1175/1520-0493(1992)120<1816:tsoasp>2.0.co;2	 DOI
10.1175/1520-0493(1887)15[59:mp]2.0.co;2	 DOI
10.1175/1520-0493(1999)127<3003:aosoei>2.0.co;2	 DOI
10.1016/j.uclim.2016.08.002	 DOI
10.1002/qj.49710644909	 DOI
10.1175/1520-0493(1979)107<0624:wacof>2.0.co;2	 DOI
10.14419/ijet.v7i3.29.18809	 DOI
10.1175/1520-0493(1880)8[810:tota]2.0.co;2	 DOI
10.1175/1520-0493(1931)59<c11:cxwmon>2.0.co;2	 DOI
10.1111/j.1479-8077.2004.00099.x	 DOI
10.1002/j.1477-8696.1992.tb07126.x	 DOI
10.1175/wcas-d-14-00030.1	 DOI
10.1002/j.1477-8696.1982.tb03591.x	 DOI
10.1109/iccce.2008.4580797	 DOI
10.1098/rstl.1766.0037	 DOI
10.1029/2007ja012558	 DOI
10.5593/sgem2019/5.3/s21.119	 DOI
10.1175/1520-0493(1933)61<59:slsf>2.0.co;2	 DOI
10.1541/jae.31.85	 DOI
10.1111/j.2164-0947.1961.tb03121.x	 DOI
10.1175/1520-0493(1984)112<1160:amfpia>2.0.co;2	 DOI
10.1017/s0952836903004199	 DOI
10.1175/1520-0493(1908)36<371c:lf>2.0.co;2	 DOI
10.1175/1520-0493(1877)512[9b:w]2.0.co;2	 DOI
10.1175/1520-0493(1953)081<0178:c>2.0.co;2	 DOI
10.1175/1520-0493(1951)079<0200:aowo>2.0.co;2	 DOI
10.1175/1520-0493(1982)110<0504:tdonsc>2.0.co;2	 DOI
10.1093/icesjms/fsz035	 DOI
10.1002/j.1477-8696.1959.tb02410.x	 DOI
10.1256/wea.53.05	 DOI
10.3141/1647-08	 DOI
10.2307/2987386	 DOI
10.1175/1520-0493(1911)3911<c2:citoco>2.0.co;2	 DOI
10.1175/1520-0493-38.10.d	 DOI
10.2307/44279595	 DOI
10.1175/1520-0493(1878)66[9c:ae]2.0.co;2	 DOI
10.5962/bhl.title.80904	 DOI
10.2175/193864712811726031	 DOI
10.1175/1520-0493-38.11.d11	 DOI
10.1109/tdc.2008.4517223	 DOI
10.1002/wea.3168	 DOI
10.1175/1520-0493(1974)102<0662:wacoji>2.0.co;2	 DOI
10.1515/olzg-2016-0089	 DOI
10.1525/tph.2011.33.1.91	 DOI
10.26439/ulima.tesis/8958	 DOI
10.1097/hco.0000000000000428	 DOI
10.3403/30328282	 DOI
10.1016/s0197-4580(04)81796-2	 DOI
10.18782/2320-7051.7412	 DOI
10.2166/wcc.2017.152	 DOI
10.1038/scientificamerican0607-43	 DOI
10.1016/s0166-1116(06)80190-1	 DOI
10.1063/pt.5.025723	 DOI
10.1108/17568690910955621	 DOI
10.1596/27456	 DOI
10.5194/soil-2016-25-ac1	 DOI
10.1017/cbo9780511841590.008	 DOI
10.31548/bio2017.03.005	 DOI
10.1007/s10750-014-1985-3	 DOI
10.18356/f3e7a668-en	 DOI
10.1175/jcli-d-13-00127.1	 DOI
10.1130/2007.1199(05)	 DOI
10.19080/ofoaj.2017.02.555576	 DOI
10.1007/978-3-662-03327-2_6	 DOI
10.1016/j.forpol.2016.09.017	 DOI
10.1016/j.polsoc.2009.01.010	 DOI
10.1001/jama.2018.8167	 DOI
10.1007/s00382-003-0352-2	 DOI
10.1108/ijccsm-10-2016-0154	 DOI
10.14738/assrj.62.6267	 DOI
10.3998/mjs.12333712.0005.102	 DOI
10.12657/denbio.076.001	 DOI
10.1007/978-3-319-05969-3_8	 DOI
10.4172/2329-6755.1000163	 DOI
10.1029/97jd03649	 DOI
10.4095/307315	 DOI
10.5860/choice.46-3912	 DOI
10.1515/aree-2017-0003	 DOI
10.1111/j.1466-822x.2006.00260.x	 DOI
10.1111/peps.12113_3	 DOI
10.26911/theicph.2016.022	 DOI
10.1007/bf00186331	 DOI
10.1097/jom.0000000000001739	 DOI
10.15356/0435-4281-2012-3-10-20	 DOI
10.1142/9789814578622_0011	 DOI
10.2134/agronj2011.0242	 DOI
10.1080/14693062.2011.581571	 DOI
10.1017/cbo9780511780363.006	 DOI
10.1016/j.jhydrol.2016.02.007	 DOI
10.4337/9781786432735.00016	 DOI
10.1016/j.quaint.2012.08.1711	 DOI
10.1109/iconip.1999.844000	 DOI
10.1071/mf12212	 DOI
10.5194/acp-2018-589-rc1	 DOI
10.1007/s12665-019-8614-4	 DOI
10.18782/2320-7051.2523	 DOI
10.1080/11956860.2002.11682742	 DOI
10.1007/bf00871736	 DOI
10.5194/cp-2019-69-ac4	 DOI
10.1002/wcc.564	 DOI
10.1080/17565529.2019.1613214	 DOI
